label,text
0,"Anong pinagkaiba ng self-confidence? Sa self-confident. Ang self-confidence na sisang bagay na meron tayo, “I have self-confidence” isa siyang noun. Ngayon ang self-confident naman ay isang adjective, dinedescribe niya kung ano tayo. I am self-confident, she is self-confident, you are self-confident, you have self-confidence. Nakikita natin yung difference?"
0,"Bakit wala sa itsura ko ang pagtuturo hahaha kasi casual lang siya sakin actually hindi naman ako official teacher dito sa tiktok ahm nag shashare lang ako ng natututunan ko. Dati akong teacher nung nagtatrabaho pa ako sa spain nagta nagtuturo ako sa public high schools sa spain kaya dun ko binabase yung experience ko, napansin ko kasi dun sa dati kong estudyante dun wala talaga silang background sa English. Kaya kapag nagtuturo ako kailanagan hahanapin ko pan yung translation minsan ganun yung effort na ginagawa. Tsaka parang mas nakakarealate kapagka ginagawa ko yung context medyo hindi pormal kaya ganto lang yung gusto ko gusto ano ako lang personal lang naman ‘yun hindi ko naman sinasabi may mali may tama…. Chill lang kasi, also kasi ang hirap magbihis may iba pa akong ginagawa may iba pa akong trabaho, pampalipas oras ko lang to."
0,"Anong pinagkaiba ng stock, stuck at stack? Simulan natin sa stock, ang stock pwede siyang gamitin kapag ang pinag uusapan natin ay mga orders halimbawa inventory, “naubusan ng stocks yung t-shirt business ko” or pwede din siyang gamitin sa investments, nag invest ako ng stocks. Pagka stucks naman hindi maka alis, “I was in a bad relationship, hindi ako makaalis sa masamang relasyon. Kapag stack naman, ang ibig sabihin non isang pile ng mga gamit halimbawa meron akong isang stack ng ahh libro “I have a stack of books on my in my table” meron akong isang stack ng libro dun sa table ko."
0,"Kung meron kayong nakikitang kamukha ko sa FYP na nag iingles ako rin ‘yun kasi meron akong English account. Kung gusto niyo naman makapanood ng ako na nag iingles nagtuturo din ako tungkol sa public speaking confidence yun yung mga content ko dun, follow niyo rin isa kong account para kung gusto nyo ng inglesera content andun din ako, ako lang yun, ako lang to!."
0,"Anong pinagkaiba ng “am I” sa “I am” pag sinisimulan natin ang sentence sa “am I” isa siyang tanong, kapag sinisimulan natin sa “I am” isa siyang sentence na nagsasabi lang. I am beautiful, maganda ako. Am I beautiful? Maganda baa ko? Comment down below charot."
0,"Gamitin ang salitang albiet, ang albiet ay katulad nang tagalog word na kahit na, gamitin natin sa isang pangungusap. She finished her work, albiet slowly. Natapos niya ang kanyang trabaho, kahit na mabagal."
0,"Wait break muna sa English lesson meron akong story time kasi napanood ko yung baked tahong na video ni rob tapos naalala ko yung time na nag palawan ako tas kumain ako ng baked tahong tapos eh diba ano yun sa tiyan, maanu yun sa tiyan… anyway nasa palawan kami sa Puerto Puerto princesa ata hindi hindi koron koron tapos wala masyadong establishments na alam mo ‘yun may CR, tapos ahhm galing dun sa duck kung saan yung island hoping na papunta dun sa restaurant na kakainan namin, ahhm nag tricycle kami tas jebs na jebs na akoo oh my gosh! Tas alam niyo yung jebs na hindi na talaga kakayanin as in like pfft it was bad ahm nagyari, sabi ko talaga mommy kailangan ko na talaga bumaba bababa na ako, so kumatok ako sa pharmacy sabi ko pagbuksan niyo po pagbuksan niyo po ako pa CR po tapos oh my gosh may tao sa Cr naliligo, kailangan niyang lumabas para maka jebs ako."
0,"Isa nanamang magandang tanong. Ang advice with a ""C"" yun ay isang noun gamitin sa isang sentence, I gave her a piece of advice, binigyan ko siya ng payo. Ang advise with an ""S"" ay isang verb, I advised her to stop seeing him, pinayuhan ko siya na ‘wag nang kitain yung lalaking ‘yun."
0,"Guys madali lang ang sagot dito sa tingin niyo ba? Kung ganto ako kaganda, ganto din ako kagaling mag English sa tingin niyo ba fair? Kung magaling ako sa math siyempre hindi ako magaling sa math wohooo ahaha.. walang perfect."
0,Ganda nitong tanong nato alam nyo yung tiktok na “who gave me the audacity to look this good” ang ibig sabihin non sinong nagbigay sakin ng kapal ng mukha para magmukhang ganito kagandaa! Parang ganon.
0,"If gusto nyo mag arral ng pronunciation pwede tayong pumunta sa mga websites katulad ng ESL GOLD dot com tas merong madaming ah free na resources para makapagpraktis tayo at meron ding audio na kasama halimbawa gusto kong ipraktis yong P at f’s sounds na medyo nakakalito para sa mga filipino, ang ginagawa ko ay babasahin ko yung mga ganitong phrases for example, a cup of coffee please tas ieexaggerate ko siya para masanay yung bibig ko sa ganung tunog, offer him an apple the more I exaggerated kapag ineexaggerate ko yung aso ko nag hahamp ano bayan… sorry! Pag ineexaggerate ko kasi mas nasasanay yung bibig ko sa ganung salita kasi diba sa tagalog sanay na ako para masanay naman ako sa ingles ganito gagawin ko."
0,"Anong pinagkaiba ng organise within ""S"" at organize with the ""Z""? Parehas lang sila, ang pinagkaiba lang ay ang gumagamit, ang British English gumagamit sila ng s sa mga ganitong salita prioritise, organise ang American English z ang ginagamit nila. Ngayon marami pang pinagkakaiba ang british English at American English katulad ng ah salita nila para sa toilet, toilet American English lu british English, elevator lift, lift sa british English elevator sa American English. Kaya dito importante yung alam natin yung mga variety ng English parang sa Philippines diba meron tayong Philippine English, kaya walang tama walang mali, ahh ang typically ang ginagamit lang natin sa Pilipinas ay American English pero hindi naman mali kung gagamitin natin british English okay lang yan."
0,"Explain ko tong example nato, yung wasted sa she is wasted at she was wasted, hindi siya actually verb, isa syang adjective kasi dinedescribe niya ung babae wasted ung babae. Ngayon anong verb dito sa sentences nato, ang verbs dito ay yung is at was so kung ang ibig mong sabihin wasted siya ngayon, ""she is wasted"" tama pag ang ibig mo naming sabihin ""she was wasted"" kahapon she was wasted, tama rin yon so actually walang mali don sa dalwang examples na binigay mo, ang kailangan lang intindihin at tandan dito sa ganitong example ang wasted ay hindi verb so wala syang tense."
0,ayyy yow . I just starting this  to share . Sorry Wala tayong ring light. So all of my 3 jobs I’ve been checking on my mental health this pandemic . Kasi they understand how the situation may take at all on our you know well being in our mind psychically . That’s makes me think Paano yung mga estudyante . From what I’m hearing ang daming requirements na mabibigat at dead lines . And u know not every one has privilege to have fastest internet at home. And working 3 jobs at home I know how difficult it is . To finish a task pag nasa bahay ka lang ang bagal pa ng net . I just lucky that I have a privilege taking a lead kapag Hindi  ko na kaya . Pero the student They don’t have this pwede silang  mag absent . Pero they miss out . And maapektuhan yung grades nila . Na maapektuhan yung future nila . I’m thankful that my company is check up on me but how about the student who’s checking up on them ? Kung yung friends din nila ay busy sa school kaya ACADEMIC BREAK G ?
1,"oh nakaka pag jogging pa pala yan bat di mag trabaho yan ? Araw araw namamatay mga pilipino . Pa jogging jogging ka lang batugan a good put. 
"
0, morning baby hmmm gusto ko lang sabihin na ang laki ng utang ng gobyerno walang namang ginagawang solusyon awit sayo loss
0,Grabe ang hirap nung exam . Parang gusto ko na lang nako pag trade ng kaluluwa sa mang kukulam . Wala ba jan mag papahiram jan ng sagot ? Kasi lord Wala kong alam .
0,Bulag lang ang mag sasabing wag mo ng hanapin . Ay mali siguro dapat palitan . At tawagan nag bubulag bulagan ang nag sasabing Kalimantan na ang mga pagpaslang pag nanakaw at pangdaraya . Nguni’t mulat tayo at hindi na pipikit . Hindi tatahimik hindi naten to tatanggapin . 
0,ganito lang ako nag papatangay sa hangin. walang pakiealam kung mahulog ako sa bangin ng pag ibig halata namang alanganin ganito lang ako pag dating sayo Hindi na control ang damdamin . Ganda nung words . Keep on coming 
0,"bored ka ba ? Laro tayo ? Natutunan ko’to nung college ako . Bali isip ka ng isang salita . Tapos yung mga salita na yun iisapan mo ng 3 pang rhyming words. Tapos ng Tula isang stand ng Tula . Sige sample tayo Kunware Ayan Ayan Kama . So anong pwedeng rhym dun ? Kama ? Ahhh dama , karma at tska sama. isipan naten ng Tula. mag katabi nag iinit pero hindi ka siguro sa iyong nadarama. Ikaw na yata ang aking karma . Bat nga ba sa dami ng baliw sa akin sayo pa sumama . Suggest pa kayo ng words sa comment"
0,enabler ng nfa ? Hahahaha wait lang . So mga bigas mag parami kayo kahit anong kulay pwede go mga Kanin . Sige lahat ng pinag lalaban niyo support ko yan G lang next time mga mais naman hehehehe .
1,"what policy in your school that doesn’t even make sense ?
So ayun na nga hehehehe . Nung high school ako dapat yung buhok mo maiksi tapos Meron silang sinusunod na standard  ng guilt . 2 by 3 kamusta naman yun ? Di ako ang dame dame kong pimples nun tapos ganun kaikli yung buhok ko so sobrang clear nung mukha sa sobrang clear nakikita na yung dami kong tigyawat putang ina  . Tas ka-cut cutan ka pag nakitang mahaba yung buhok mo. Alam niyo kung Bakit hehehehe kasi yung principal namen panot . Sir Ingget ka ba sa lashes hair namang boys ? Lashes boy ang puta . Tang ina ."
0,yow I got time I’ll be answering your question FANS . So the question kung president ang magulang ko at Ano mararamdaman ko pag May mambastos sa kanila . Easy I would feel like calling them out specifically binastos sila dahil may ginagawa silang masama . Like what are you point out with this question . This question is how you see politician na porke pinag Katiwalaan mo sila nung una dahil Binoto mo sila sa mag bulag bulagan ka na lang sa kasamang ginagawa nila Kasi i dont know . Maapakan yung pride mo ? Just a tip uhmmm becareful next time kasi itong specific question na to it would deals idolatry . To politician . Tsk Dog na nga Yung sinasamba dog pa rin kayo ridandat guys .
1,"ka lalake mong tao . Ang daldal . Ikaw nga tumanda ka ng ganyan tumanda ka ng paurong . Pero yah lalake ako at madaldal ako . Lalake ako and all I have that on my face , lalake ako and all of those in my hair tang ina may brief nga kong light green lalake pa rin naman ako the point is of all of this dont analysis me of a man Wala na po sa lugar progrisibong Mundo ngayon yung primitidong niyong pag iisip.  so if i where u ill stop that way of thinking . Kasi even if dress up like a girl po I still let your daughter Suck  my hehehehehe . Stay fresh boomer it doesn’t take the fact na salot sa Lipunan yung sinasabe mo makes you one too."
0,lockdown  lang yung nag season 2 Baka naman kumamba ka rin sa ex mo ? Stupid 
0,hoy guys seryoso di niyo kaya yung cuz you and I ahhhhhhhhhhhhhhhhh . Hehehehehe Dali Dali nun eh hmmmmm joke lang
0,hey guys I kinda need your help . So i have a friend maputi medyo masama ugali chinita her name is shina she has new dog she kinda need your reco. Para sa pangalan nung aso . Requirements lang Kailangan letter D mag simula yung pangalan niya . You know D for dog at dahil chinese gusto niya mag rhyme sa pangalan niya sa swerte so Ayan D tapos swerte yung rhyme . Ang ingay nung mga aso gusto ata sila mag pangalan . So yeah help of friend in need . Pangalanan na naten yung tuta ni shina .
0,Hindi no no ang this November pero Wala  akong pakiealam so I’ll say this anyways . Hindi insult ko ang pagiging walk in denedemonsice lang ng mga DDS we should stop calling out purchasing club kasi wala namang masama dun . We should call them out instead kung anong masama ginawa nila . Walang formula sa ugali ng babae o lalake were all the same don’t talk about your ex unless I ask you too . Confidence makes everything easier . You just have pretend long enough until u master it and actually became you . Hayyy yun lang naman.
0,I just realize something just now . Following DDS logic . Kung ang dapat sisihin sa paglala ng pandemya na to ay ang mga pilipino na walang displina at 3% lang tayo mga pro people mga Hindi dds ibig sabihin 97% ng populasyon ay mga dds ibig sabihin ang nag palala ng pandemyang tong at ang mga pinaka walang disiplina ay hmmm hmmm hmmmm hmmmm . Kayo nag sabe niyan logic niyo yan bahala kayo jan.
0,since lockdown nanaman.  siguro mag iisip nanaman tayo ng mabebentang challenges dito sa tiktok nuh . I have a few suggestion . Mag halal ng matalinong presidente challenge sounds good . Kontrolin ang pandemya sa matalinong paraan challenge . Itsura ko lapok . Bangon president challenge . Tanghali na. Gamitin sa tamang paraan at wag ibulsa ang in utang challenge . Phenomenal. Maging transparent sa mga pilipino at hinaing challenge . That’s a good idea but would u just to listen . Yeah i thought so . Syempre I can go on on this challenges. Pero you guys you are more creative . Kaya balik tayo dun sa ring light create your own lockdown challenge
0,mag ggrocerries ba kayo bukas pa make sure bibili kayo ng kape at tska ng hand mixer kasi gagawa tayo ulet dalgona coffee guys . Kasi back to square one tayo nice . Nice one gobyerno
1,may na discover mas maganda pala yung tunog nang kanta kapag di mo sinabayan . Ina mo Sharaaap 
0,"Meron ba kayong kwentang kanino Han nung bata kayo? Kasi ako marame. Share niyo naman oh ! But I’ll start 1st. Year high school ako nun tas  first time kong sumakay ng jeep . Tas wala naman akong idea dun sa kultura . Tapos ang alam ko lang mag babayad ka tapos sasabihin mo kung saan ka pupunta . Tas de sumakay na ko tas syempre bayad ako . Bayad ko nun otso . Tapos sabihin na lang wag na lang naten sabihin yung kanto namen . A kanto . Tapos the whole time nakasakay ako dun sa jeep hanggang walang acknowledgement si manong uulit ulitin ko manong yung otso po sa kanto lang . Hanggang wala siyang acknowledgement , hanggang sa makababa ako . Di ako titigil . Tapos sa kinalaunan na laman na sabihin mo lang pala yun pag susuklian ka. Kukulitin mo lang si manong . Manong yung bente po kanto lang parang ibig sabihin nun yung sukli po . Tapos ako nanghihinge ako ng acknowledge sa otso . Siguro sabe nung manong . Okeyyyyyyyyy ano naman ? He he he . Otso sa kanto ."
1,tell me na tanga ka without telling me na tanga ka . Siguro yung best na tanungin dito yung mga dds
0,tell me na lutang ka without telling me na lutang ka . Di ko alam kung may ganito din kayong culture dito kasi sa bulacan specially dito sa town namen . Pag nasa sasakyan ka . Pag nasa jeep ka ganyan . Ahhhmmmm . Tapos may madadaanan kayong simbahan mag sisign of the cross ka . Tapos their is one time pre- pandemic actually college na ko nun. Oo college na ko nun edi nasa jeep na ko nuh. Tapos may nadaanan kaming simbahan . De karamihan nag sign of the cross . Tas after kasi nung simbahan may mall tapos si gago . Ewan ko ba naman siguro significant na saken yung mall . Si gago nag sign of the cross sa harap nung mall . Ayun pinag tinginan tuloy nanay.ewan ko kung ano sinasabe ng mga yun sana positive sana sabihin nila religious naman this boy.
0,uyy hi . Ahhh yeah ahh tatanong ko lang kung naka pag register to vote na kayo kung hindi . Ill be very disappointed . Ano naman . Hindi Pero seriously hanggang ngayon why ? . Like what the fuck guys ? Ughhhhh It doesnt matter but why ?. Ano pa ang hinihintay ? What ever your reason is ? Here’s your step by step how to register to vote to easy way . The first step is to go to irehistro.comelec.gov.ph . Fill out the forms at mag set kayo ng appointment sa comelec . Kung saan niyo gusto magpa rehistrohan . Tapos pumunta na kayo sa comelec with original and photo copy of your valid id tska birth certificate . Tapos from their  yung comelec people na yung mag assist sayo ganun kadali . Kaya hindi ko gets bakit di ka pa rehistrado . Eh nag MML ka lang naman tska bumble kahit di ka pa 18 pwede ka na magpa register basta 18 ka na sa eleksyon
1,"hey guys ! Thank you so much for the 13k followers . Alam niyo kung ano ang malapet sa 13 ? 15 ! Parang yung 15 billion na ninakaw saten sa phil. Health na ngayon minamagic nila dun sa taas sinasabe nila na liquidate na daw. More like na justify yung pag nanakaw saten mga buwan buwan nag babayad . Hoping na makakatipid tayo . In the event na mahospitalized tayo . DDS lang maloloko niyo dito at honestly kung DDS ka pa rin hanggang ngayon isa kang . Lalo na dun sa harap harapan na tayong ginagago , ninanakawan . Tapos kayo nag bubunyi pa rin . We should not tolerate this culture pagnanakaw and deception at kasinungalingan . Sa mga DDS jan for once maging pro-people naman kayo kasi pera niyo rin to eh . Hindi lang naman pera namen tong mga makatao . Habang yung mga sinasamba niyo ay lalong yumayaman tayo lalong nahihirapan . We should not ever celebrate deception kasi di niyo na maibabalik yung 15 billion na ninakaw saten yun lang.
"
0,Parang gusto kong sumabog at magsabi ng masasamang... mga words!
0,"Incompetent ang gobyerno, 'yung lang. That's your tiktok, bye! Salutes"
0,"Naalala niyo pa nung sinabi ni Jimmy Bondoc na, ""I just need to get this off my chest, that you would always have my heart. Let me be the one."" I felt that."
0," Okay naman, cute ka naman, just be yourself, be confident. Tapos, kapagka nagpost na siya ng selfies niya, naging comfortable na sa sarili niya, at pinupuri na niya sarili niya sa posts niya, sasabihin niyo, ""GGSS,"" ""Kapal naman ng mukha nito,"" ganoon?
Caption: That's on crab mentality."
0,"Uy, gusto mo? Bili ka. Hehe. Caption: We all have that one friend."
1,"""Dinaya ako nung election! Recount 'yan, recount!"" Eh bakit nung nagrecount nga, talo ka pa rin. Supreme court na rin nagsabi na talo ka. Bale three times ka nang talunan. Ano ba gusto mong panuyan? Na ikaw ang most defeated candidate? Men."
0,"""Gagi ang baho, amuyin mo."" Eh mabaho pala eh, bakit ipapaamoy mo pa sa akin? Keep it to yourself, men. Sharing is caring? You scare me."
0,"taya!
 huy!Tawag na ako ni mama. Tawag na ako ni mama. Gusto niyo, ulitan kayo pero di na ako kasali. Tawag na ako ni mama eh.
Yung  kaklase mong madaya"
0,"Wala kang ganap ngayong Valentine's? Higa ka na. Puts phone down and raises shirt halfway. At matulog. Diyos ko po, wala rin akong ganap. Humiga na tayo at matulog."
0,"Story time. So four years ago, nawala ko yung phone ko sa UV na sinasakyan ko papunta somewhere. Sobrang bobo ko dun kasi wala akong katabi noon eh so yung phone ko, binaba ko sa katabing upuan. Kinuha ko yung pabango ko sa bag ko tapos nagpabango. Tapos yung pabango, binalik ko sa bag. Yung phone ko, iniwan ko sa upuan. Tapos bumaba na ako. Pero yung mas bobong part dun eh, 'yung phone ko, punong-puno yun ng... private photos. As in, sa lahat ng anggulo. Hindi ko rin alam bakit ko ginawa yun four years ago. So if I look familiar in that manner, baka inupload na sa internet nung nakapulot, pakireport na lang po. Pero nagtatalent rin po ako sa mga commercial ng ABS at sa DZMM pero baka mas iyon yung dahilan. I don't know"
0,"Hi guys, so mamaya, uhm, pakisundan yung comments sa video na ito, magpopost ako ng mga tula for Valentine's. Naks. AKA mga tula ng pag-ibig. Isa doon yung mga tulang 'di ko nasabi sayo. Edit ko muna, bye! Salutes"
0,"Excuse my hair, ano po, pero ito yung naiisip ko 'pag sinasabi niyong, ""I'm a sapiosexual. I'm attracted to intellect."" Hiss sound  ""Oh shit, sige, magreview ka lang. 'Yan, sige, ang sarap mo magbasa ng libro."" Moans ""Irecite mo yung notes ng Canon in E. Whoah. You want my D in your Canon?"" Laughs
Yoko na gago. 'Muntanga.
: Pero joke lang 'yun ha! Proud tayo sa mga sapiosexual for not settling for less. 'Yun lang, bye!
"
0,"Hindi naman ako expert, saka isang normal na citizen lang ako pero nag babasa basa din ako pero di kayo makauso na hindi to banat bie hindi din kay gray. Kase fake news yun panigurado. "
0,"Paano ba kayo ni tikka?. Hindi nabibili ang prinsipyo namin kayo ba? tutal binanggit mo na si tikka finollow back niya ako kanina, thank you tikka!. Balita ko babalik ka na ha? dahil mga DDS maha high blood nanaman sayo, mag sasayang nanaman sila ng time para i bash ka. Mga dds hinay hinay lang ha> tag init ngayon uso yung stroke. Relax lang relax hingang malalim. Napanuod ko yung tiktok na to, hingang malalim!."
0,"Eh paano kapag ayaw ko nga?, ayaw ko. Itong mga dds na ito walang ibang ginawa kundi mag bash ng mga mag bash sa mga comments ko sa mga videos ko. Hindi nila alam, sa mga ginagawa nila lalong dumadami yung views ko. Hindi ko ito ginagaw apara magpasikat ah ginagawa ko ito para ma express yung opinion ko sa government at wala kayong pakielam duon. Ang hirap sainyo pag di niyo nagugustuhan yung opinion ng isang tao ibabash niyo no? mamemersonal kayo no?. Kung sa tingin niyo kaya niyo akong mapatahimik? wag ako!. Hinay hinay lang ha? galit na galit kayo, concern ako sa health niyo, kase galit na galit kayo sa comment niyo saakin baka kase ma stroke kayo niyan. Relax lang relax, inhale exhale. Mag uupload pa ako ng maraming videos."
0,"Sabi nung kausap mo magkikita daw kayo after pandemic, asa."
0,"Y’all ever get tired of being poor napapatanong ka nalang sarili mo, bat kaya di na lang ako naging anak ng kurap na senador?"
0,This is a reminder to register sa Comelec bilang isang voter. So why do we need to do this ba? accomplishing the social responsibility will give you a sense of awareness dun sa power niyo to dictate the future of our country. Diba ganun tayo ka powerful it’s in our hands kung ano yung magiging kahihinatnan ng bansa natin depende sa mga taong pipiliin natin na iluklok sa pwesto In a democracy we are this powerful so register to vote.
0,"Yo, naalala nyo pa ba nung sinabi ng Jonas Brothers, hopeless breathless baby, can’t you see?"
0,"Ok, bakit yung sa iba kapag pinapart nila yung hair nila mukha silang Korean pero yung sa akin what the heck man, mukha akong ulo ng titi."
1,"Guys 2021 na, remind ko lang na hindi na insulto yung bakla tomboy yung homosexuality in general. Hindi na rin insulto yung bodyweight yung mataba payat tsaka come on guys let’s get creative naman sa pang-iinsulto. Pag mang-insulto tayo sabihin natin ang pangit mo, pangit ng ugali mo para ka ng DDS. "
0,What's your country's biggest flex on the world? Kaya naming pumulbos ng isang bundok para pagtakpan yung isyu ng 15 billion na ninakaw sa amin. Kaya rin naming magpakalat ng gawa-gawang rape case para pagtakpan yung bloodlust ng mismong mga taong dapat pumuprotekta sa amin tapos kaya namin yung paniwalaan ang sa nation kasi emotions. Pinaka magical ang Pilipinas sa buong mundo if magic means deception. Register to vote.
0,"Ey, ganda ng buhok ko, naalala niyo yung kanta ng 1D yung merong, “Cuz you and i”. Ganda nun eh di ko maalala yung title."
0,"Pampukaw attention lang yon sorry sorry. So eto na naman ako trying to be pogi with my maroon jacket Ang hard to swallow pill natin today ay, ang daming dds trolls dito sa tiktok ang dami ring bata dito. So encouraging everyone to post eye-opening content dito sa tiktok para lumaking makabayan yung mga kabataan natin makabayan hindi maka pulitiko Please lang ayoko na po makita ng tangang adult in the future kaya turuan po natin yung mga kabataan at na maging makabayan at hindi maka pulitiko for the third time yun lang swallow niyo kay follow follow."
1,"Ay sows! Ay namemersonal na si coco, hindi ko daw mainterpret ang data ko.Seriously, fusto mong explain ko ang data sa loob ng isang minuto ng tiktok video? Anong gusto nyo mag PowerPoint pa ako para maintindihan nyo Di nga seriously Gawin natin part 1 part 2 part 3 part 4, para lang maintindihan nyo.Sige gagawin ko yon, pero kailangan ilabas mo ang data mo. Di ako nakikipag-away sayo ah pero gusto ko ilabas mo ang data mo. Nasaan na yung respeto ko sayo bakit parang personal na yung atake mo? Walang pagkakaiba. Ipaglaban natin ipaglaban natin na hindi failing ang government. "
0,Ay Sir good morning po sayo Thank you po sa pag like at comment ng mga videos ko gusto ko po sanang mag-request At para na rin sa kaalaman ng marami dito sa tiktok ito pong issues na pinupurol sa inyo sa pagbebenta niyo po daw ng West Philippine Sea sa China at yung pagwa-walk out nyo daw sa Senate Hearing regarding WPS. We know sir than you already explained it multiple times sa twitter and you also explained it sa tiktok pero what we want to hear is yung explanation coming from you talaga.Yung mapapanood namin kayo at makikita namin kayo. We want an honest answer from you sir and i hope na mainclude n’yo to sa next tiktok video ninyo. Salamat.
1,"Eto lang ang reaction ko about Angel Locsin community pantry issue, ang baboy ng pulitika niyo! Baboy! sinisisi niyo si Angel Locsin sa pagkamatay ng matanda pero mismong mga anak na nagsabi na walang kasalanan si Angel! Makapag-react kayo daig nyo pa yung namatayan eh! Ang a-active nyo ngayon no dahil may nakita kayong butas? Pero yung mga namatay dahil sa pila sa ayuda nag-react ba kayo? Sinisi nyo ba yung gobyerno? Nakakaawa lang yung mga taong ganun na walang ibang layunin kundi tumulong pero ginagawa niyo hinuhusgahan niyo nire-red tag niyo pinupulitika niyo, galing! Alam niyo wala na sanang katulad ni kuya kung nagagampanan ng gobyerno ng maayos at tama ang kanilang trabaho tapos sabihin niya ay kasalanan na naman ng gobyerno sisisihin na naman ng gobyerno. Sino sinisisi ko si Vice Ganda si Jamil si Xander Ford? mga awit kayo eh libre lang mag-abot cuz ok? babay. "
0,"Tanong lang ako bakit ano Bakit ang sipag sipag nyong hingian ng accountability yung taong walang ibang hangad kundi tumulong? Pero kayo hindi nyo magawang bigyan ng accountability yung palpak na pamumuno ng gobyerno? Di ba naghahanap kayo ng ambag tapos nung binigyan kayo ng ambag hinanapan nyo ng butas? Sana ano, ganun din kayo ka-kritikal nung maraming namatay sa mabagal at magulong sistema ng pagbigay ng ayuda pero anong ginawa niyo? Pinagtanggol niyo pa! Inamin na ng tao na may pagkukulang siya pero yung poon niyo kaya kailan nya aaminnin na palpak yung sistema niya? Ang hirap kasi sa government natin ngayon imbis na unahin bigyan ng solusyon ang lumalaking problema ng bansa naka focus sila kung paano depensahan ang sarili nila di namin kailangan yung marami aspirasyon ang kailangan naming aksyon, na wala kayo."
0,"Balita ko nasa tiktok na daw si Trillanes ah! Yung mga nag i-istitch kay Trillanes ang gagalang nyo ah! Dati binabastos-bastos nyo lang siya ngayon ang gagalang nyo! Mya mga po-po pa kayo Mr. Senador ganun! Grabe ang galang! Alam mo senador kung nanonood ka man sobrang galit na galit ako sayo dati yung binabash mo lagi si Duterte pero nung nalaman ko na yung ugali niya at yung way niya kung paano patakbuhin ang isang bansa, na realize ko na mali pala ako,at tama po pala kayo. Maraming pong salamat sa pag like ng video ko. "
1,"Hm? Wala palang kwenta eh ba’t ka andito?  Ba’t ka nag co-comment? Umalis ka! Block mo ako! Di ka marunong? Haba na ng buhok ko no? Kaya ako laging naka-cap buhol na yung buhok ko sobrang haba na. Di ako makapag-pagupit puta, puro sarado barber shop dito. Yun na lang ita-topic ko, wala kong kwenta eh."
1,"Tingnan nyo kung gaano kayo katanga no? Pati yung pag-iyak at galit hindi nyo ma differentiate! Puta! Tsaka alam nyo rin dapat yung pagkakaiba ng freedom of expression saka bullying no? Kasi ginagawa yung kay Leni tsaka kay Noynoy di naman kayo pinapakialaman kasi iyung mga rights ngayon diba? Pero pag regular na tao tulad ko babastusin nyo That’s different thing kasi di naman ako politician diba? Kung sa tingin nababastusan na kayo samin, yung way ng pag-call out ng mga kapalpakan ng gobyerno, wala na kayong gagawa doon. Puro kayo respeto respeto puta, nirerespeto mo pa yung tao? Manyakis, balasubas, umamin pa siya nakapatay siya ng ta. Misogynist pa siya! Minumura yung diyos diba? Wag nyo sabihing catholic lang minumura niya ah? KLasi meron kasi ang isang interview na minumura yung diyos, legit! Jam Magno nga tahimik kayo pero mas bastos pa yon diba?"
0,"Alam mo ba pre? Ang pinakamalaking katangahan na ginawa niya sa akin, is yung ishinare nila yung ID ko ang dating company ID ko sa public. Di ba nila alam kung gaano kalaking kaso yon? Hindi ba nila alam yung Data Privacy Act? That's my Identification men! Naka-download sa akin lahat ng videos, pati na rin profile pic nila sa tiktok, pati mga comments nila. Hindi ko na sana isi-share ko kasi kung talagang mag fi-file ako ng kaso tahimik ka lang, hindi mo dapat shineshare sa public,that's number one rule kapag mag fa-file ka ng kaso. Kaya kung matapang kayo i-pm nyo sa tiktok ko yung facebook account nyo, at i-pi-pm ko kayo sa personal facebook account ko. Doon tayo mag pm-pm ang tatapang nyo eh di ba? Ang lalakas nyo mam-bash eh. Doon tayo sa facebook. "
1,"Eto ah napapansin ko lang. Bakit kami laging ginagawa yung pulutan sa nga content nyo? Bakit puro kayo stitch samin? Wala na ba kayong maisip? Yung totoo wala na kayong maisip? Kami nalang? Bibigyan ko kayo ng 5 days, eto seryoso.Kung wala pa yung superior nyo within 5 days or after 5 days iba-block ko kayong lahat! Kasi puro kayo ganyan eh paulit-ulit na lang kayo eh! Alam nyo ka-pm ko yung tiktokers dito na katulad ko. hindi na namin kayo pinapatulan eh, kasi nakakatawa lang kayo eh. Triggered na triggered kayo eh i-isa lang naman kaming regular na tao? Kung gusto nyong i-respeto naming President niyo, mauna syang rumespeto sa amin. Eh minumura kayo ng Diyos namin eh Tangina may respeto yun! Alam nyo marunong ang gumalang sa pananaw ng ibang tao, kayo hindi kayo marunong. Ang babastos nyo eh! "
1,"Kayo kung may sarili kayong pananaw sa politika, ipaglaban nyo! Wala kang pakialam! Ipaglaban nyo ng tama, huwag kayong gagawa ng comment ng comment ng kung ano-anong bastos sa tiktok ko, at wag kayong kung ano-anong stitch ang ginagawa niyo. Pati Personal Information ko shinishare niyo sa public? Ready ako sa demandahan. Ang gusto ko lang malaman kung sino magdedemanda. Yun information, yung address, yung name, yun lang kailangan ko eh. Ako, ang tagal ko nang nananahimik sa ginagawa niyo sa akin ah, sobra tagal ko nang nananahimik. Di ko pinapansin kasi wala akong pakialam sa inyo! Pero pinupuno nyo ako, tini-trigger nyo ako eh, yan ang gusto nyo matrigger ako para magalit ako. Nirerespeto namin political views nyo ah, pero wag nyo kaming papakialaman! Wala kayong ginawa kundi mag stitch ng mag stitch ng mga tiktok namin. Mga hinayupak!"
